enemy0_champion,enemy1_champion,enemy2_champion,enemy3_champion,enemy4_champion,teammate0_champion,teammate0_championDaysSinceLastPlayed,teammate0_championPoints,teammate0_playerPastWeekLoseStreak,teammate0_playerPastWeekWinRate,teammate1_champion,teammate1_championDaysSinceLastPlayed,teammate1_championPoints,teammate1_playerPastWeekLoseStreak,teammate1_playerPastWeekWinRate,teammate2_champion,teammate2_championDaysSinceLastPlayed,teammate2_championPoints,teammate2_playerPastWeekLoseStreak,teammate2_playerPastWeekWinRate,teammate3_champion,teammate3_championDaysSinceLastPlayed,teammate3_championPoints,teammate3_playerPastWeekLoseStreak,teammate3_playerPastWeekWinRate,teammate4_champion,teammate4_championDaysSinceLastPlayed,teammate4_championPoints,teammate4_playerPastWeekLoseStreak,teammate4_playerPastWeekWinRate,win
0.06653225806451613,0.04693140794223827,0.17248062015503876,0.11754068716094032,0.27607361963190186,0.01645338208409507,0.16184971098265896,0.4320370483662187,0.5714285714285714,0.2727272727272727,0.005825242718446602,0.042553191489361715,0.10512681847639052,0.2857142857142857,0.2894736842105263,0.2472727272727273,0.5183098591549296,0.04525877117724336,0.375,0.2682926829268293,0.01622718052738337,0.6415441176470588,0.008007461518047173,0.42857142857142855,0.1896551724137931,0.43673469387755104,0.07050359712230216,0.011973349869340618,0.18181818181818185,0.5882352941176471,1.0
0.07258064516129033,0.3628158844765343,0.1763565891472868,0.1030741410488246,0.065439672801636,0.06764168190127971,0.5751445086705202,0.02180932210384846,0.42857142857142855,0.3235294117647059,0.2524271844660194,0.009929078014184398,0.04230619678652037,0.5714285714285714,0.3333333333333333,0.4745454545454546,0.13239436619718312,0.02421563209257336,0.75,0.35714285714285715,0.127789046653144,0.7518382352941176,0.021211412119142962,0.42857142857142855,0.1864406779661017,0.09183673469387756,0.7122302158273381,0.03242247779692941,0.18181818181818185,0.5555555555555556,0.0
0.03830645161290322,0.05415162454873647,0.17248062015503876,0.2332730560578662,0.16564417177914112,0.0073126142595978045,0.5043352601156069,0.02246625279547558,0.42857142857142855,0.1896551724137931,0.05436893203883495,0.7290780141843972,0.04152137477932468,0.2857142857142857,0.5882352941176471,0.07818181818181819,1.0,0.0009348055663963653,0.25,0.5,0.1764705882352941,0.8455882352941176,0.0035248314480178468,0.42857142857142855,0.12345679012345676,0.27142857142857146,0.06618705035971223,0.029280722358804717,0.18181818181818185,0.5714285714285714,0.0
0.10685483870967742,0.03790613718411553,0.0,0.2929475587703436,0.8445807770961146,0.049360146252285186,0.1791907514450867,0.03205268263692854,0.2857142857142857,0.4,0.07184466019417475,0.8581560283687943,0.003792710451630204,0.42857142857142855,0.5,0.18545454545454546,0.07464788732394366,0.013679447755627645,0.5,0.4705882352941176,1.0,0.9264705882352942,0.001762677274697621,0.14285714285714285,0.0,1.0000000000000002,0.5597122302158274,0.007251692383853672,0.09090909090909093,0.6666666666666666,0.0
0.0020161290322580645,0.05054151624548737,0.07945736434108527,0.929475587703436,0.05112474437627813,0.16453382084095064,0.004335260115606936,0.028677233879950168,0.2857142857142857,0.5555555555555556,0.20194174757281552,0.17163120567375886,0.8355762139936087,0.14285714285714285,0.6666666666666666,0.20727272727272728,0.9338028169014084,0.00533981291980321,0.0,1.0,0.12170385395537525,0.0661764705882353,0.010425584818621571,0.14285714285714285,0.5,0.15918367346938778,1.0,0.0,0.0,1.0,1.0
0.20967741935483872,0.7779783393501805,0.03294573643410853,0.4267631103074141,0.038854805725971366,0.14808043875685556,1.0,0.0013721257461479974,0.42857142857142855,0.4,0.2116504854368932,0.8382978723404256,0.012113790252296142,0.7142857142857142,0.1702127659574468,0.005454545454545455,0.00563380281690141,0.009455230824442216,0.375,0.7333333333333333,0.20892494929006086,0.016544117647058824,0.008099876094720408,0.14285714285714285,0.6666666666666666,0.3163265306122449,0.0014388489208633096,0.22109024199380933,0.0,1.0,1.0
0.16330645161290322,0.007220216606498195,0.4282945736434109,0.09584086799276673,0.18404907975460125,0.206581352833638,0.0592485549132948,0.00276707170109605,0.14285714285714285,0.5,0.2737864077669903,0.6695035460992909,0.0009072828443093703,0.14285714285714285,0.75,0.7763636363636364,0.00563380281690141,0.24908481614859024,0.75,0.4090909090909091,0.06490872210953348,0.05147058823529412,0.0030182949475730365,0.7142857142857142,0.1568627450980392,0.12040816326530612,0.038848920863309364,0.14503062470268066,0.7272727272727273,0.0958904109589041,0.0
0.046370967741935484,0.3646209386281588,0.2577519379844961,0.09945750452079566,0.3967280163599182,0.04204753199268738,0.7644508670520229,0.0012687065020115776,0.42857142857142855,0.4090909090909091,0.4563106796116505,0.09361702127659577,0.07950032402958725,0.14285714285714285,0.8,0.12727272727272726,0.5957746478873239,0.06626185489890622,0.375,0.16393442622950818,0.2778904665314402,0.7757352941176471,0.0040127106660022135,0.0,1.0,0.3938775510204082,0.002877697841726619,0.017454984716655433,0.18181818181818185,0.8,1.0
0.4052419354838709,0.2184115523465704,0.7965116279069767,0.028933092224231467,0.5316973415132924,0.27239488117001825,0.19508670520231214,0.028766572569720594,0.2857142857142857,0.3548387096774194,0.0,0.4326241134751773,0.021821269749044667,0.2857142857142857,0.5454545454545454,0.13818181818181818,0.004225352112676057,0.048738174871971685,0.25,0.6666666666666666,0.2778904665314402,0.7757352941176471,0.0040127106660022135,0.14285714285714285,0.6666666666666666,0.036734693877551024,0.12949640287769784,0.03755345303030499,0.3636363636363637,0.16666666666666666,0.0
0.5362903225806451,0.10108303249097474,0.01937984496124031,0.14285714285714285,0.065439672801636,0.2431444241316271,0.6098265895953757,0.01134261484634231,0.14285714285714285,0.75,0.04854368932038835,0.12765957446808512,0.048612482960513084,0.5714285714285714,0.2857142857142857,0.02363636363636364,0.8690140845070423,0.034026489585876264,0.25,0.7,0.08113590263691682,0.0018382352941176468,1.0,0.14285714285714285,0.18421052631578946,0.012244897959183676,0.011510791366906477,0.09448794027441693,0.18181818181818185,0.5,1.0
0.16532258064516128,0.10830324909747294,0.19573643410852712,0.0922242314647378,0.12065439672801635,0.8939670932358319,0.7283236994219653,0.005077253689833547,0.14285714285714285,0.6,0.8271844660194174,0.1546099290780142,0.04285414199199982,0.5714285714285714,0.4444444444444444,0.056363636363636366,0.8,0.00887984094773154,0.375,0.5294117647058824,0.1744421906693712,0.018382352941176468,0.0035945782983372704,0.2857142857142857,0.5555555555555556,1.0000000000000002,0.8776978417266187,0.004191800495306704,0.5454545454545454,0.2424242424242425,0.0
0.44556451612903225,0.14981949458483754,0.03875968992248062,0.08318264014466546,0.1901840490797546,0.3546617915904936,0.9219653179190752,0.13632889844424442,0.2857142857142857,0.5263157894736842,0.3029126213592233,0.04964539007092199,0.26742407651567635,0.42857142857142855,0.5,0.03636363636363636,0.0323943661971831,0.06662668347548477,0.25,0.2222222222222222,0.20892494929006086,0.016544117647058824,0.008099876094720408,0.14285714285714285,0.0,0.24285714285714285,0.07194244604316546,0.07194968034539971,0.4545454545454546,0.38461538461538464,0.0
0.1028225806451613,0.012635379061371842,0.07945736434108527,0.3616636528028933,0.19631901840490804,0.3528336380255941,0.7904624277456647,0.02133640969169413,0.2857142857142857,0.35294117647058826,0.005825242718446602,0.8992907801418442,0.00669512167869673,0.42857142857142855,0.2037037037037037,0.14363636363636365,0.00563380281690141,0.15952643735151775,1.0,0.1836734693877551,0.2778904665314402,0.7757352941176471,0.0040127106660022135,0.14285714285714285,0.6666666666666666,0.4653061224489796,0.07625899280575539,0.11405655159788625,0.4545454545454546,0.4666666666666667,1.0
0.15120967741935484,0.01985559566787004,0.05813953488372092,0.1826401446654611,0.12065439672801635,0.12979890310786105,0.9277456647398844,0.003995478685439444,0.42857142857142855,0.22,0.42912621359223296,0.6609929078014185,0.02980446490424367,0.42857142857142855,0.2619047619047619,0.041818181818181824,0.059154929577464786,0.012461548204734869,0.375,0.4814814814814815,0.1744421906693712,0.2555147058823529,0.0010413204752689877,0.14285714285714285,0.75,0.4387755102040817,0.9453237410071944,0.007285211317539041,0.4545454545454546,0.5,1.0
0.2802419354838709,0.17509025270758125,0.011627906976744186,0.20795660036166366,0.02044989775051125,0.09689213893967094,0.0,0.22546463401725986,0.42857142857142855,0.4166666666666667,0.4912621359223301,0.7234042553191491,0.2822212786877919,0.7142857142857142,0.32,0.35818181818181816,0.5929577464788732,0.024388844473144777,0.0,1.0,1.0,0.007352941176470587,0.12333091428007475,0.2857142857142857,0.4814814814814815,0.06326530612244899,0.7582733812949641,0.0008914747170550781,0.18181818181818185,0.5909090909090909,1.0
0.008064516129032258,0.0992779783393502,0.7965116279069767,0.11754068716094032,0.08588957055214726,0.014625228519195612,0.06791907514450866,0.3880299750725634,0.42857142857142855,0.5789473684210527,0.2524271844660194,0.5560283687943263,0.059930724708932036,0.2857142857142857,0.1625,0.09818181818181818,0.0,0.03350306342333701,0.875,0.08955223880597014,0.17849898580121706,0.0275735294117647,0.039889095533307085,0.14285714285714285,0.6111111111111112,0.3959183673469389,0.6057553956834533,0.029800265830927927,0.09090909090909093,0.5,0.0
0.4032258064516129,0.06498194945848376,0.22093023255813954,0.04701627486437613,0.10020449897750512,0.02010968921389396,0.7774566473988439,0.05891498161273815,0.42857142857142855,0.65,0.15339805825242714,0.7716312056737589,0.006471652997832354,0.7142857142857142,0.3125,0.3945454545454545,0.08169014084507042,0.060336908905985184,0.25,0.3333333333333333,0.07302231237322515,0.014705882352941175,0.002794233190921889,0.14285714285714285,0.5,0.1673469387755102,0.6402877697841727,0.0038346949325818217,0.4545454545454546,0.2857142857142857,0.0
0.4758064516129032,0.09566787003610107,0.09689922480620154,0.7414104882459313,0.032719836400818006,0.10786106032906764,0.5910404624277457,0.05923349346322403,0.14285714285714285,0.6,0.4912621359223301,0.5843971631205674,0.459985251067063,0.42857142857142855,0.2,0.4272727272727273,0.07183098591549296,0.14913694224936844,0.25,0.5714285714285714,0.27991886409736305,0.07536764705882353,0.03920505329879935,0.42857142857142855,0.3142857142857143,0.11224489795918367,0.6201438848920864,0.07967386077524137,0.18181818181818185,0.5454545454545454,1.0
0.3064516129032258,0.03790613718411553,0.0813953488372093,0.1735985533453888,0.07566462167689163,0.3546617915904936,0.6011560693641618,0.024024824502883603,0.2857142857142857,0.5555555555555556,0.2,0.5702127659574469,0.012635813090795324,0.2857142857142857,0.2857142857142857,0.03636363636363636,0.6070422535211268,0.0037619563905354593,0.125,0.5,0.008113590263691683,1.0,0.0004767197219332572,0.2857142857142857,0.5416666666666666,0.010204081632653062,0.7812949640287771,0.0074308897600946795,0.18181818181818185,0.6428571428571429,0.0
0.3064516129032258,0.01985559566787004,0.07364341085271317,0.0108499095840868,0.02044989775051125,0.03473491773308958,0.7861271676300577,0.00024616693322612683,0.14285714285714285,0.0,0.3902912621359224,0.597163120567376,0.03786095778676619,0.14285714285714285,0.5,0.01636363636363636,0.7323943661971831,0.030029613904190827,0.125,0.75,0.20081135902636915,0.22058823529411764,0.0014174303656164767,0.5714285714285714,0.5454545454545454,0.11020408163265308,0.5654676258992806,0.09493142155086948,0.5454545454545454,0.25,0.0
0.3125,0.04151624548736463,0.03294573643410853,0.18625678119349004,0.5296523517382413,0.41681901279707495,0.08236994219653179,0.03873463398812767,0.14285714285714285,0.5555555555555556,0.011650485436893204,0.5574468085106383,0.002694138416500928,0.2857142857142857,0.75,0.14727272727272728,0.5985915492957746,0.0328762511211442,0.25,0.6875,0.030425963488843813,0.7242647058823529,0.0027682524891779045,0.7142857142857142,0.20512820512820512,0.9979591836734696,0.0618705035971223,0.21773125808160831,0.4545454545454546,0.1702127659574468,1.0
0.06451612903225806,0.2563176895306859,0.03488372093023255,0.2929475587703436,0.20858895705521474,0.3546617915904936,0.7442196531791907,0.008490088746335415,0.8571428571428571,0.2258064516129032,0.013592233009708738,0.04539007092198582,0.07013698630136986,0.42857142857142855,0.16666666666666666,0.01636363636363636,0.6661971830985915,0.005307335598446069,0.25,0.4545454545454545,1.0,1.0,0.0032903076638187865,0.5714285714285714,0.38461538461538464,0.27142857142857146,0.6071942446043166,0.015463186541890288,0.18181818181818185,0.4545454545454545,0.0
0.2701612903225806,0.2093862815884477,0.03294573643410853,0.430379746835443,0.5030674846625767,0.10786106032906764,0.5910404624277457,0.05923349346322403,0.42857142857142855,0.4166666666666667,0.07572815533980581,0.0014184397163120568,0.12777760396880378,0.7142857142857142,0.2857142857142857,0.03272727272727273,0.6154929577464789,0.001301258009042769,0.5,0.2857142857142857,0.0060851926977687635,0.9301470588235294,0.0,0.8571428571428571,0.225,0.4387755102040817,0.6258992805755396,0.008365552334013595,0.18181818181818185,0.375,0.0
0.046370967741935484,0.3628158844765343,0.1996124031007752,0.027124773960217,0.10838445807770962,0.032906764168190134,0.04624277456647399,0.012106363536607986,0.2857142857142857,0.631578947368421,0.5184466019417475,0.0,0.04290777447540727,1.0,0.125,0.1527272727272727,0.6084507042253522,0.008576719281731562,0.25,0.5789473684210527,0.02839756592292089,0.7941176470588235,0.011335781215290044,0.5714285714285714,0.42857142857142855,0.2142857142857143,0.7827338129496403,0.00015728115036980407,0.3636363636363637,0.5,1.0
0.1189516129032258,0.4566787003610108,0.017441860465116282,0.4792043399638336,0.2269938650306749,0.10054844606946983,0.6690751445086704,0.014572402696086287,0.7142857142857142,0.0,0.07766990291262135,0.7617021276595746,0.02799347471451876,0.2857142857142857,0.0,0.2545454545454545,0.05352112676056338,0.0055644477258567655,0.5,0.4,0.12170385395537525,0.0,0.12778337883734095,0.7142857142857142,0.14,0.18571428571428567,0.0,0.3271157859996571,0.2727272727272727,0.18181818181818185,0.0
0.1693548387096774,0.48014440433213,0.12209302325581395,0.14285714285714285,0.0,0.018281535648994512,0.6242774566473989,0.03173417078644266,0.5714285714285714,0.35294117647058826,0.0,0.7673758865248227,0.00803325213971262,0.42857142857142855,0.14814814814814814,0.2472727272727273,0.028169014084507043,0.04997556081567876,0.375,0.2391304347826087,0.07302231237322515,0.02389705882352941,0.07940940459555022,0.14285714285714285,0.0,0.5265306122448979,0.012949640287769784,0.244926716008256,0.09090909090909093,0.0,0.0
