enemy0_champion,enemy1_champion,enemy2_champion,enemy3_champion,enemy4_champion,teammate0_champion,teammate0_championDaysSinceLastPlayed,teammate0_championPoints,teammate0_playerPastWeekLoseStreak,teammate0_playerPastWeekWinRate,teammate1_champion,teammate1_championDaysSinceLastPlayed,teammate1_championPoints,teammate1_playerPastWeekLoseStreak,teammate1_playerPastWeekWinRate,teammate2_champion,teammate2_championDaysSinceLastPlayed,teammate2_championPoints,teammate2_playerPastWeekLoseStreak,teammate2_playerPastWeekWinRate,teammate3_champion,teammate3_championDaysSinceLastPlayed,teammate3_championPoints,teammate3_playerPastWeekLoseStreak,teammate3_playerPastWeekWinRate,teammate4_champion,teammate4_championDaysSinceLastPlayed,teammate4_championPoints,teammate4_playerPastWeekLoseStreak,teammate4_playerPastWeekWinRate,win
0.2036290322580645,0.13537906137184116,0.06395348837209303,0.027124773960216998,0.12065439672801637,0.009140767824497258,0.726878612716763,0.004835942120181901,0.14285714285714285,0.75,0.11262135922330097,0.03404255319148936,0.10176316789201993,0.8571428571428571,0.17391304347826084,0.24727272727272726,0.1647887323943662,0.02167482298506639,0.5,0.25,0.4421906693711967,0.06985294117647059,0.07210324765746484,0.42857142857142855,0.4166666666666667,0.00816326530612245,0.5021582733812949,0.03023085520980919,0.2727272727272727,0.1724137931034483,0.0
0.06653225806451613,0.04693140794223827,0.17248062015503876,0.11754068716094032,0.27607361963190186,0.016453382084095067,0.16184971098265896,0.4320370483662187,0.5714285714285714,0.2727272727272727,0.005825242718446602,0.04255319148936171,0.10512681847639052,0.2857142857142857,0.2894736842105263,0.24727272727272726,0.5183098591549296,0.045258771177243355,0.375,0.2682926829268293,0.016227180527383367,0.6415441176470588,0.008007461518047173,0.42857142857142855,0.1896551724137931,0.43673469387755104,0.07050359712230216,0.011973349869340618,0.18181818181818182,0.5882352941176471,1.0
0.07258064516129033,0.3628158844765343,0.1763565891472868,0.10307414104882459,0.065439672801636,0.06764168190127971,0.5751445086705202,0.02180932210384846,0.42857142857142855,0.3235294117647059,0.2524271844660194,0.009929078014184398,0.04230619678652037,0.5714285714285714,0.3333333333333333,0.47454545454545455,0.13239436619718312,0.02421563209257336,0.75,0.35714285714285715,0.127789046653144,0.7518382352941176,0.021211412119142965,0.42857142857142855,0.1864406779661017,0.09183673469387756,0.7122302158273381,0.03242247779692941,0.18181818181818182,0.5555555555555556,0.0
0.03830645161290322,0.05415162454873647,0.17248062015503876,0.2332730560578662,0.16564417177914112,0.007312614259597805,0.5043352601156069,0.02246625279547558,0.42857142857142855,0.1896551724137931,0.05436893203883495,0.7290780141843972,0.04152137477932468,0.2857142857142857,0.5882352941176471,0.07818181818181819,1.0,0.0009348055663963653,0.25,0.5,0.1764705882352941,0.8455882352941176,0.0035248314480178468,0.42857142857142855,0.12345679012345677,0.27142857142857146,0.06618705035971223,0.029280722358804717,0.18181818181818182,0.5714285714285714,0.0
0.10685483870967742,0.03790613718411553,0.0,0.29294755877034356,0.8445807770961146,0.04936014625228519,0.1791907514450867,0.03205268263692854,0.2857142857142857,0.4,0.07184466019417475,0.8581560283687943,0.003792710451630204,0.42857142857142855,0.5,0.18545454545454546,0.07464788732394366,0.013679447755627645,0.5,0.4705882352941176,1.0,0.9264705882352942,0.0017626772746976212,0.14285714285714285,0.0,1.0000000000000002,0.5597122302158274,0.0072516923838536725,0.09090909090909091,0.6666666666666666,0.0
0.0020161290322580645,0.05054151624548737,0.07945736434108527,0.9294755877034359,0.05112474437627813,0.16453382084095064,0.004335260115606936,0.028677233879950168,0.2857142857142857,0.5555555555555556,0.20194174757281552,0.17163120567375886,0.8355762139936087,0.14285714285714285,0.6666666666666666,0.20727272727272728,0.9338028169014085,0.0053398129198032095,0.0,1.0,0.12170385395537525,0.0661764705882353,0.010425584818621573,0.14285714285714285,0.5,0.15918367346938778,1.0,0.0,0.0,1.0,1.0
0.20967741935483872,0.7779783393501805,0.03294573643410853,0.42676311030741404,0.03885480572597137,0.14808043875685556,1.0,0.0013721257461479976,0.42857142857142855,0.4,0.2116504854368932,0.8382978723404256,0.012113790252296142,0.7142857142857142,0.1702127659574468,0.005454545454545455,0.005633802816901409,0.009455230824442216,0.375,0.7333333333333333,0.20892494929006084,0.016544117647058824,0.008099876094720408,0.14285714285714285,0.6666666666666666,0.3163265306122449,0.0014388489208633094,0.22109024199380933,0.0,1.0,1.0
0.16330645161290322,0.007220216606498195,0.42829457364341084,0.09584086799276673,0.18404907975460125,0.20658135283363802,0.059248554913294796,0.00276707170109605,0.14285714285714285,0.5,0.2737864077669903,0.6695035460992909,0.0009072828443093704,0.14285714285714285,0.75,0.7763636363636364,0.005633802816901409,0.24908481614859024,0.75,0.4090909090909091,0.06490872210953347,0.051470588235294115,0.0030182949475730365,0.7142857142857142,0.1568627450980392,0.12040816326530612,0.03884892086330936,0.14503062470268063,0.7272727272727273,0.0958904109589041,0.0
0.046370967741935484,0.3646209386281588,0.25775193798449614,0.09945750452079566,0.3967280163599182,0.04204753199268738,0.764450867052023,0.0012687065020115774,0.42857142857142855,0.4090909090909091,0.4563106796116505,0.09361702127659575,0.07950032402958725,0.14285714285714285,0.8,0.12727272727272726,0.5957746478873239,0.06626185489890622,0.375,0.16393442622950818,0.2778904665314402,0.7757352941176471,0.004012710666002213,0.0,1.0,0.3938775510204082,0.0028776978417266188,0.01745498471665543,0.18181818181818182,0.8,1.0
0.21169354838709678,0.0,0.20155038759689922,0.21699819168173598,0.12065439672801637,0.060329067641681895,0.04335260115606936,0.042233894516255276,0.5714285714285714,0.2432432432432433,0.04660194174757282,0.6085106382978723,0.013271358019173615,0.2857142857142857,0.3157894736842105,0.13818181818181818,0.9464788732394367,0.004389309981417559,0.125,0.7619047619047619,0.2778904665314402,0.7757352941176471,0.004012710666002213,0.0,1.0,0.07142857142857144,0.5553956834532374,0.07571991579012506,0.4545454545454546,0.2325581395348837,1.0
